video_stem,video_path,video_emotion,video_emotion_lbl,actor_id,sentence_key,sentence_text,audio_stem,audio_path,audio_emotion,audio_emotion_lbl,output_stem,label,status
1052_IEO_HAP_LO,..\..\data\raw\CREMA-D\VideoFlash\1052_IEO_HAP_LO.flv,HAP,happy,1052,IEO,It's eleven o'clock,1052_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1052_IEO_HAP_LO__AUDIO_1052_IEO_NEU_XX,1,pending
1052_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1052_IWW_ANG_XX.flv,ANG,angry,1052,IWW,I wonder what this is about,1052_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1052_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1052_IWW_ANG_XX__AUDIO_1052_IWW_DIS_XX,1,pending
1053_TAI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TAI_HAP_XX.flv,HAP,happy,1053,TAI,The airplane is almost full,1053_TAI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TAI_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_TAI_HAP_XX__AUDIO_1053_TAI_NEU_XX,1,pending
1053_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_DFA_ANG_XX.flv,ANG,angry,1053,DFA,Don't forget a jacket,1053_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1053_DFA_ANG_XX__AUDIO_1053_DFA_DIS_XX,1,pending
1053_IWW_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWW_SAD_XX.flv,SAD,sad,1053,IWW,I wonder what this is about,1053_IWW_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWW_ANG_XX.wav,ANG,angry,FAKE_T1_1053_IWW_SAD_XX__AUDIO_1053_IWW_ANG_XX,1,pending
1053_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_ITS_NEU_XX.flv,NEU,neutral,1053,ITS,I think I've seen this before,1053_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1053_ITS_NEU_XX__AUDIO_1053_ITS_SAD_XX,1,pending
1053_IEO_DIS_LO,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_DIS_LO.flv,DIS,disgusted,1053,IEO,It's eleven o'clock,1053_IEO_FEA_LO,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_FEA_LO.wav,FEA,fearful,FAKE_T1_1053_IEO_DIS_LO__AUDIO_1053_IEO_FEA_LO,1,pending
1053_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_ITS_ANG_XX.flv,ANG,angry,1053,ITS,I think I've seen this before,1053_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1053_ITS_ANG_XX__AUDIO_1053_ITS_DIS_XX,1,pending
1053_TAI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TAI_NEU_XX.flv,NEU,neutral,1053,TAI,The airplane is almost full,1053_TAI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TAI_SAD_XX.wav,SAD,sad,FAKE_T1_1053_TAI_NEU_XX__AUDIO_1053_TAI_SAD_XX,1,pending
1053_IWL_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_IWL_HAP_XX.flv,HAP,happy,1053,IWL,I would like a new alarm clock,1053_IWL_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IWL_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_IWL_HAP_XX__AUDIO_1053_IWL_NEU_XX,1,pending
1053_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_WSI_ANG_XX.flv,ANG,angry,1053,WSI,We'll stop in a couple of minutes,1053_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1053_WSI_ANG_XX__AUDIO_1053_WSI_DIS_XX,1,pending
1053_MTI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_MTI_ANG_XX.flv,ANG,angry,1053,MTI,Maybe tomorrow it will be cold,1053_MTI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_MTI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1053_MTI_ANG_XX__AUDIO_1053_MTI_DIS_XX,1,pending
1053_IEO_ANG_MD,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_ANG_MD.flv,ANG,angry,1053,IEO,It's eleven o'clock,1053_IEO_DIS_MD,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_DIS_MD.wav,DIS,disgusted,FAKE_T1_1053_IEO_ANG_MD__AUDIO_1053_IEO_DIS_MD,1,pending
1053_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TIE_FEA_XX.flv,FEA,fearful,1053,TIE,That is exactly what happened,1053_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1053_TIE_FEA_XX__AUDIO_1053_TIE_HAP_XX,1,pending
1053_IEO_SAD_MD,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_SAD_MD.flv,SAD,sad,1053,IEO,It's eleven o'clock,1053_IEO_ANG_MD,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_ANG_MD.wav,ANG,angry,FAKE_T1_1053_IEO_SAD_MD__AUDIO_1053_IEO_ANG_MD,1,pending
1053_IEO_SAD_HI,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_SAD_HI.flv,SAD,sad,1053,IEO,It's eleven o'clock,1053_IEO_ANG_HI,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_ANG_HI.wav,ANG,angry,FAKE_T1_1053_IEO_SAD_HI__AUDIO_1053_IEO_ANG_HI,1,pending
1053_TIE_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1053_TIE_SAD_XX.flv,SAD,sad,1053,TIE,That is exactly what happened,1053_TIE_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_TIE_ANG_XX.wav,ANG,angry,FAKE_T1_1053_TIE_SAD_XX__AUDIO_1053_TIE_ANG_XX,1,pending
1053_IEO_HAP_HI,..\..\data\raw\CREMA-D\VideoFlash\1053_IEO_HAP_HI.flv,HAP,happy,1053,IEO,It's eleven o'clock,1053_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1053_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1053_IEO_HAP_HI__AUDIO_1053_IEO_NEU_XX,1,pending
1054_TAI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TAI_ANG_XX.flv,ANG,angry,1054,TAI,The airplane is almost full,1054_TAI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TAI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_TAI_ANG_XX__AUDIO_1054_TAI_DIS_XX,1,pending
1054_ITS_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITS_FEA_XX.flv,FEA,fearful,1054,ITS,I think I've seen this before,1054_ITS_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITS_HAP_XX.wav,HAP,happy,FAKE_T1_1054_ITS_FEA_XX__AUDIO_1054_ITS_HAP_XX,1,pending
1054_MTI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_MTI_SAD_XX.flv,SAD,sad,1054,MTI,Maybe tomorrow it will be cold,1054_MTI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_MTI_ANG_XX.wav,ANG,angry,FAKE_T1_1054_MTI_SAD_XX__AUDIO_1054_MTI_ANG_XX,1,pending
1054_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_WSI_ANG_XX.flv,ANG,angry,1054,WSI,We'll stop in a couple of minutes,1054_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_WSI_ANG_XX__AUDIO_1054_WSI_DIS_XX,1,pending
1054_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TSI_HAP_XX.flv,HAP,happy,1054,TSI,The surface is slippery,1054_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1054_TSI_HAP_XX__AUDIO_1054_TSI_NEU_XX,1,pending
1054_TSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TSI_ANG_XX.flv,ANG,angry,1054,TSI,The surface is slippery,1054_TSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_TSI_ANG_XX__AUDIO_1054_TSI_DIS_XX,1,pending
1054_TAI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TAI_DIS_XX.flv,DIS,disgusted,1054,TAI,The airplane is almost full,1054_TAI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TAI_FEA_XX.wav,FEA,fearful,FAKE_T1_1054_TAI_DIS_XX__AUDIO_1054_TAI_FEA_XX,1,pending
1054_ITH_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITH_NEU_XX.flv,NEU,neutral,1054,ITH,I think I have a doctor's appointment,1054_ITH_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITH_SAD_XX.wav,SAD,sad,FAKE_T1_1054_ITH_NEU_XX__AUDIO_1054_ITH_SAD_XX,1,pending
1054_IWL_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWL_NEU_XX.flv,NEU,neutral,1054,IWL,I would like a new alarm clock,1054_IWL_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWL_SAD_XX.wav,SAD,sad,FAKE_T1_1054_IWL_NEU_XX__AUDIO_1054_IWL_SAD_XX,1,pending
1054_TIE_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_SAD_XX.flv,SAD,sad,1054,TIE,That is exactly what happened,1054_TIE_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_ANG_XX.wav,ANG,angry,FAKE_T1_1054_TIE_SAD_XX__AUDIO_1054_TIE_ANG_XX,1,pending
1054_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_ITS_ANG_XX.flv,ANG,angry,1054,ITS,I think I've seen this before,1054_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_ITS_ANG_XX__AUDIO_1054_ITS_DIS_XX,1,pending
1054_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_TIE_FEA_XX.flv,FEA,fearful,1054,TIE,That is exactly what happened,1054_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1054_TIE_FEA_XX__AUDIO_1054_TIE_HAP_XX,1,pending
1054_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1054_IWL_ANG_XX.flv,ANG,angry,1054,IWL,I would like a new alarm clock,1054_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1054_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1054_IWL_ANG_XX__AUDIO_1054_IWL_DIS_XX,1,pending
1054_IEO_DIS_LO,..\..\data\raw\CREMA-D\VideoFlash\1054_IEO_DIS_LO.flv,DIS,disgusted,1054,IEO,It's eleven o'clock,1054_IEO_FEA_LO,..\..\data\raw\CREMA-D\AudioWAV\1054_IEO_FEA_LO.wav,FEA,fearful,FAKE_T1_1054_IEO_DIS_LO__AUDIO_1054_IEO_FEA_LO,1,pending
1054_IEO_DIS_HI,..\..\data\raw\CREMA-D\VideoFlash\1054_IEO_DIS_HI.flv,DIS,disgusted,1054,IEO,It's eleven o'clock,1054_IEO_FEA_HI,..\..\data\raw\CREMA-D\AudioWAV\1054_IEO_FEA_HI.wav,FEA,fearful,FAKE_T1_1054_IEO_DIS_HI__AUDIO_1054_IEO_FEA_HI,1,pending
1054_IEO_SAD_LO,..\..\data\raw\CREMA-D\VideoFlash\1054_IEO_SAD_LO.flv,SAD,sad,1054,IEO,It's eleven o'clock,1054_IEO_ANG_LO,..\..\data\raw\CREMA-D\AudioWAV\1054_IEO_ANG_LO.wav,ANG,angry,FAKE_T1_1054_IEO_SAD_LO__AUDIO_1054_IEO_ANG_LO,1,pending
1055_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_ITS_ANG_XX.flv,ANG,angry,1055,ITS,I think I've seen this before,1055_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_ITS_ANG_XX__AUDIO_1055_ITS_DIS_XX,1,pending
1055_MTI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_MTI_SAD_XX.flv,SAD,sad,1055,MTI,Maybe tomorrow it will be cold,1055_MTI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_MTI_ANG_XX.wav,ANG,angry,FAKE_T1_1055_MTI_SAD_XX__AUDIO_1055_MTI_ANG_XX,1,pending
1055_IEO_ANG_MD,..\..\data\raw\CREMA-D\VideoFlash\1055_IEO_ANG_MD.flv,ANG,angry,1055,IEO,It's eleven o'clock,1055_IEO_DIS_MD,..\..\data\raw\CREMA-D\AudioWAV\1055_IEO_DIS_MD.wav,DIS,disgusted,FAKE_T1_1055_IEO_ANG_MD__AUDIO_1055_IEO_DIS_MD,1,pending
1055_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_DFA_FEA_XX.flv,FEA,fearful,1055,DFA,Don't forget a jacket,1055_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1055_DFA_FEA_XX__AUDIO_1055_DFA_HAP_XX,1,pending
1055_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IOM_SAD_XX.flv,SAD,sad,1055,IOM,I'm on my way to the meeting,1055_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1055_IOM_SAD_XX__AUDIO_1055_IOM_ANG_XX,1,pending
1055_WSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_WSI_NEU_XX.flv,NEU,neutral,1055,WSI,We'll stop in a couple of minutes,1055_WSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_WSI_SAD_XX.wav,SAD,sad,FAKE_T1_1055_WSI_NEU_XX__AUDIO_1055_WSI_SAD_XX,1,pending
1055_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_WSI_ANG_XX.flv,ANG,angry,1055,WSI,We'll stop in a couple of minutes,1055_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_WSI_ANG_XX__AUDIO_1055_WSI_DIS_XX,1,pending
1055_TIE_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_TIE_ANG_XX.flv,ANG,angry,1055,TIE,That is exactly what happened,1055_TIE_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_TIE_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_TIE_ANG_XX__AUDIO_1055_TIE_DIS_XX,1,pending
1055_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_WSI_SAD_XX.flv,SAD,sad,1055,WSI,We'll stop in a couple of minutes,1055_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1055_WSI_SAD_XX__AUDIO_1055_WSI_ANG_XX,1,pending
1055_IWL_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IWL_NEU_XX.flv,NEU,neutral,1055,IWL,I would like a new alarm clock,1055_IWL_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IWL_SAD_XX.wav,SAD,sad,FAKE_T1_1055_IWL_NEU_XX__AUDIO_1055_IWL_SAD_XX,1,pending
1055_IWL_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_IWL_FEA_XX.flv,FEA,fearful,1055,IWL,I would like a new alarm clock,1055_IWL_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IWL_HAP_XX.wav,HAP,happy,FAKE_T1_1055_IWL_FEA_XX__AUDIO_1055_IWL_HAP_XX,1,pending
1055_WSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_WSI_FEA_XX.flv,FEA,fearful,1055,WSI,We'll stop in a couple of minutes,1055_WSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_WSI_HAP_XX.wav,HAP,happy,FAKE_T1_1055_WSI_FEA_XX__AUDIO_1055_WSI_HAP_XX,1,pending
1055_IEO_HAP_HI,..\..\data\raw\CREMA-D\VideoFlash\1055_IEO_HAP_HI.flv,HAP,happy,1055,IEO,It's eleven o'clock,1055_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1055_IEO_HAP_HI__AUDIO_1055_IEO_NEU_XX,1,pending
1055_IEO_SAD_LO,..\..\data\raw\CREMA-D\VideoFlash\1055_IEO_SAD_LO.flv,SAD,sad,1055,IEO,It's eleven o'clock,1055_IEO_ANG_LO,..\..\data\raw\CREMA-D\AudioWAV\1055_IEO_ANG_LO.wav,ANG,angry,FAKE_T1_1055_IEO_SAD_LO__AUDIO_1055_IEO_ANG_LO,1,pending
1055_ITH_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_ITH_ANG_XX.flv,ANG,angry,1055,ITH,I think I have a doctor's appointment,1055_ITH_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_ITH_DIS_XX.wav,DIS,disgusted,FAKE_T1_1055_ITH_ANG_XX__AUDIO_1055_ITH_DIS_XX,1,pending
1055_MTI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1055_MTI_FEA_XX.flv,FEA,fearful,1055,MTI,Maybe tomorrow it will be cold,1055_MTI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1055_MTI_HAP_XX.wav,HAP,happy,FAKE_T1_1055_MTI_FEA_XX__AUDIO_1055_MTI_HAP_XX,1,pending
1056_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_ITH_SAD_XX.flv,SAD,sad,1056,ITH,I think I have a doctor's appointment,1056_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1056_ITH_SAD_XX__AUDIO_1056_ITH_ANG_XX,1,pending
1056_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_ITS_DIS_XX.flv,DIS,disgusted,1056,ITS,I think I've seen this before,1056_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1056_ITS_DIS_XX__AUDIO_1056_ITS_FEA_XX,1,pending
1056_IWL_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_IWL_HAP_XX.flv,HAP,happy,1056,IWL,I would like a new alarm clock,1056_IWL_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_IWL_NEU_XX.wav,NEU,neutral,FAKE_T1_1056_IWL_HAP_XX__AUDIO_1056_IWL_NEU_XX,1,pending
1056_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_DFA_FEA_XX.flv,FEA,fearful,1056,DFA,Don't forget a jacket,1056_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1056_DFA_FEA_XX__AUDIO_1056_DFA_HAP_XX,1,pending
1056_TSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_TSI_FEA_XX.flv,FEA,fearful,1056,TSI,The surface is slippery,1056_TSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_TSI_HAP_XX.wav,HAP,happy,FAKE_T1_1056_TSI_FEA_XX__AUDIO_1056_TSI_HAP_XX,1,pending
1056_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_IEO_NEU_XX.flv,NEU,neutral,1056,IEO,It's eleven o'clock,1056_IEO_SAD_HI,..\..\data\raw\CREMA-D\AudioWAV\1056_IEO_SAD_HI.wav,SAD,sad,FAKE_T1_1056_IEO_NEU_XX__AUDIO_1056_IEO_SAD_HI,1,pending
1056_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_DFA_ANG_XX.flv,ANG,angry,1056,DFA,Don't forget a jacket,1056_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1056_DFA_ANG_XX__AUDIO_1056_DFA_DIS_XX,1,pending
1056_IWL_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_IWL_DIS_XX.flv,DIS,disgusted,1056,IWL,I would like a new alarm clock,1056_IWL_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_IWL_FEA_XX.wav,FEA,fearful,FAKE_T1_1056_IWL_DIS_XX__AUDIO_1056_IWL_FEA_XX,1,pending
1056_WSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_WSI_FEA_XX.flv,FEA,fearful,1056,WSI,We'll stop in a couple of minutes,1056_WSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_WSI_HAP_XX.wav,HAP,happy,FAKE_T1_1056_WSI_FEA_XX__AUDIO_1056_WSI_HAP_XX,1,pending
1056_IWL_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_IWL_FEA_XX.flv,FEA,fearful,1056,IWL,I would like a new alarm clock,1056_IWL_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_IWL_HAP_XX.wav,HAP,happy,FAKE_T1_1056_IWL_FEA_XX__AUDIO_1056_IWL_HAP_XX,1,pending
1056_ITS_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_ITS_HAP_XX.flv,HAP,happy,1056,ITS,I think I've seen this before,1056_ITS_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_ITS_NEU_XX.wav,NEU,neutral,FAKE_T1_1056_ITS_HAP_XX__AUDIO_1056_ITS_NEU_XX,1,pending
1056_IEO_ANG_HI,..\..\data\raw\CREMA-D\VideoFlash\1056_IEO_ANG_HI.flv,ANG,angry,1056,IEO,It's eleven o'clock,1056_IEO_DIS_HI,..\..\data\raw\CREMA-D\AudioWAV\1056_IEO_DIS_HI.wav,DIS,disgusted,FAKE_T1_1056_IEO_ANG_HI__AUDIO_1056_IEO_DIS_HI,1,pending
1056_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_WSI_SAD_XX.flv,SAD,sad,1056,WSI,We'll stop in a couple of minutes,1056_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1056_WSI_SAD_XX__AUDIO_1056_WSI_ANG_XX,1,pending
1056_IEO_DIS_HI,..\..\data\raw\CREMA-D\VideoFlash\1056_IEO_DIS_HI.flv,DIS,disgusted,1056,IEO,It's eleven o'clock,1056_IEO_FEA_HI,..\..\data\raw\CREMA-D\AudioWAV\1056_IEO_FEA_HI.wav,FEA,fearful,FAKE_T1_1056_IEO_DIS_HI__AUDIO_1056_IEO_FEA_HI,1,pending
1056_IWW_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1056_IWW_SAD_XX.flv,SAD,sad,1056,IWW,I wonder what this is about,1056_IWW_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1056_IWW_ANG_XX.wav,ANG,angry,FAKE_T1_1056_IWW_SAD_XX__AUDIO_1056_IWW_ANG_XX,1,pending
1056_IEO_FEA_HI,..\..\data\raw\CREMA-D\VideoFlash\1056_IEO_FEA_HI.flv,FEA,fearful,1056,IEO,It's eleven o'clock,1056_IEO_HAP_HI,..\..\data\raw\CREMA-D\AudioWAV\1056_IEO_HAP_HI.wav,HAP,happy,FAKE_T1_1056_IEO_FEA_HI__AUDIO_1056_IEO_HAP_HI,1,pending
1057_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_TSI_HAP_XX.flv,HAP,happy,1057,TSI,The surface is slippery,1057_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1057_TSI_HAP_XX__AUDIO_1057_TSI_NEU_XX,1,pending
1057_WSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_WSI_FEA_XX.flv,FEA,fearful,1057,WSI,We'll stop in a couple of minutes,1057_WSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_WSI_HAP_XX.wav,HAP,happy,FAKE_T1_1057_WSI_FEA_XX__AUDIO_1057_WSI_HAP_XX,1,pending
1057_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_IWW_HAP_XX.flv,HAP,happy,1057,IWW,I wonder what this is about,1057_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1057_IWW_HAP_XX__AUDIO_1057_IWW_NEU_XX,1,pending
1057_TIE_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_TIE_NEU_XX.flv,NEU,neutral,1057,TIE,That is exactly what happened,1057_TIE_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_TIE_SAD_XX.wav,SAD,sad,FAKE_T1_1057_TIE_NEU_XX__AUDIO_1057_TIE_SAD_XX,1,pending
1057_MTI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_MTI_NEU_XX.flv,NEU,neutral,1057,MTI,Maybe tomorrow it will be cold,1057_MTI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_MTI_SAD_XX.wav,SAD,sad,FAKE_T1_1057_MTI_NEU_XX__AUDIO_1057_MTI_SAD_XX,1,pending
1057_IEO_ANG_MD,..\..\data\raw\CREMA-D\VideoFlash\1057_IEO_ANG_MD.flv,ANG,angry,1057,IEO,It's eleven o'clock,1057_IEO_DIS_MD,..\..\data\raw\CREMA-D\AudioWAV\1057_IEO_DIS_MD.wav,DIS,disgusted,FAKE_T1_1057_IEO_ANG_MD__AUDIO_1057_IEO_DIS_MD,1,pending
1057_IEO_FEA_LO,..\..\data\raw\CREMA-D\VideoFlash\1057_IEO_FEA_LO.flv,FEA,fearful,1057,IEO,It's eleven o'clock,1057_IEO_HAP_LO,..\..\data\raw\CREMA-D\AudioWAV\1057_IEO_HAP_LO.wav,HAP,happy,FAKE_T1_1057_IEO_FEA_LO__AUDIO_1057_IEO_HAP_LO,1,pending
1057_IOM_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1057_IOM_ANG_XX.flv,ANG,angry,1057,IOM,I'm on my way to the meeting,1057_IOM_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1057_IOM_DIS_XX.wav,DIS,disgusted,FAKE_T1_1057_IOM_ANG_XX__AUDIO_1057_IOM_DIS_XX,1,pending
