split,dialogue_id,utterance_id,speaker,emotion,emotion_raw,sentiment,utterance,duration,video_path,clip_id
train,648,4,Phoebe,neutral,neutral,neutral,"Yes, thank you. You see, this is how normal people are supposed to react to drums.",11.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia648_utt4.mp4,train_dia648_utt4
train,545,11,Phoebe,anger,anger,negative,Almost never.,3.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia545_utt11.mp4,train_dia545_utt11
test,32,6,Phoebe,neutral,neutral,neutral,"Oh, okay. Well, so tell me everything about my parents. Everything.",5.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia32_utt6.mp4,test_dia32_utt6
dev,92,9,Phoebe,anger,anger,negative,"Wow! Oh my God, well if they’ve ripped off our table ours must be much more than one and fifty dollars!",6.34,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia92_utt9.mp4,dev_dia92_utt9
train,837,1,Phoebe,joy,joy,positive,Its Phoebe! Phoebe!,4.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia837_utt1.mp4,train_dia837_utt1
test,100,5,Phoebe,sadness,sadness,negative,"Okay, I’m sorry.",4.21,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt5.mp4,test_dia100_utt5
train,448,0,Phoebe,neutral,neutral,neutral,"Yeah, I think it was better when you guys were sad. Hey, uh, remember the roller blades?",6.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia448_utt0.mp4,train_dia448_utt0
train,705,7,Phoebe,joy,joy,positive,"So this year, Im going to do the whole city.",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia705_utt7.mp4,train_dia705_utt7
dev,97,3,Phoebe,joy,joy,positive,Oh! Ooh! Oh Monica! It’s so beautiful.,5.0,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia97_utt3.mp4,dev_dia97_utt3
train,446,2,Phoebe,neutral,neutral,neutral,"Y'know what, you should like, you should buy a state and then just name it after yourself.",5.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia446_utt2.mp4,train_dia446_utt2
train,622,7,Phoebe,neutral,neutral,neutral,"Wait a second! This is about the fourth month of your pregnancy, right?",3.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia622_utt7.mp4,train_dia622_utt7
train,474,6,Phoebe,neutral,neutral,neutral,"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave.",6.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia474_utt6.mp4,train_dia474_utt6
train,109,5,Phoebe,joy,joy,positive,"I really, really enjoyed it. Very exotic.",4.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia109_utt5.mp4,train_dia109_utt5
test,226,4,Phoebe,neutral,neutral,neutral,That’s easy! You just have to think of him as a-as a jar of pickles that won’t open.,4.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia226_utt4.mp4,test_dia226_utt4
dev,84,2,Phoebe,neutral,neutral,neutral,"He said, ""Nice to meet you Glenda.""  Well, obviously I couldn't give him my real name?",6.59,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia84_utt2.mp4,dev_dia84_utt2
train,317,15,Phoebe,anger,anger,negative,"Yknow boyfriends and girlfriends come and go, but this  is for life!",4.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia317_utt15.mp4,train_dia317_utt15
train,590,14,Phoebe,neutral,neutral,neutral,"Yeah, umm thats Whitney , Kyles ex-wife out there, now do you think that you can yknow divert her so that we can slip out?",9.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia590_utt14.mp4,train_dia590_utt14
train,282,0,Phoebe,joy,joy,positive,I think so too. And that little flap? Great for holding my lipstick.,5.51,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia282_utt0.mp4,train_dia282_utt0
dev,97,7,Phoebe,joy,joy,positive,"I brought a bunch of stuff for the house, so check it out. Ha-ha.",4.46,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia97_utt7.mp4,dev_dia97_utt7
test,95,10,Phoebe,neutral,neutral,neutral,No I'm not.,3.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia95_utt10.mp4,test_dia95_utt10
test,233,12,Phoebe,neutral,neutral,neutral,"Great, all right, okay, and Monica ask me to make the drumming stop.",5.96,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia233_utt12.mp4,test_dia233_utt12
train,512,5,Phoebe,neutral,neutral,neutral,Yeah.,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia512_utt5.mp4,train_dia512_utt5
train,289,3,Phoebe,sadness,sadness,negative,"Yeah! Now, why do you want to kill yourself?",3.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia289_utt3.mp4,train_dia289_utt3
train,1027,6,Phoebe,disgust,disgust,negative,"Fine. Okay, enjoy your concert.",4.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1027_utt6.mp4,train_dia1027_utt6
train,354,6,Phoebe,neutral,neutral,neutral,"I miss Janice though.  ""Hello, Chandler Bing.""",4.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia354_utt6.mp4,train_dia354_utt6
train,107,9,Phoebe,neutral,neutral,neutral,We have credited your account with five hundred dollars.,6.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia107_utt9.mp4,train_dia107_utt9
train,992,13,Phoebe,neutral,neutral,neutral,"Okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out?",5.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia992_utt13.mp4,train_dia992_utt13
train,426,1,Phoebe,sadness,sadness,negative,"Listen, Im sorry about that whole thing with Roger.",4.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia426_utt1.mp4,train_dia426_utt1
train,986,12,Phoebe,neutral,surprise,positive,"Okay, so now they know that you know and they don't know that Rachel knows?",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia986_utt12.mp4,train_dia986_utt12
dev,19,18,Phoebe,sadness,sadness,negative,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",10.39,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia19_utt18.mp4,dev_dia19_utt18
test,76,14,Phoebe,neutral,neutral,neutral,Alright. I looked all over the building and I couldn't find the kitty anywhere.,4.13,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia76_utt14.mp4,test_dia76_utt14
test,100,12,Phoebe,neutral,neutral,neutral,"Well, that’s just the way that goes.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt12.mp4,test_dia100_utt12
test,278,7,Phoebe,neutral,surprise,negative,Oh my God! That’s the creep that you’re with at the,3.46,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia278_utt7.mp4,test_dia278_utt7
train,304,0,Phoebe,neutral,neutral,neutral,Which you just gave up really quickly.,3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia304_utt0.mp4,train_dia304_utt0
train,973,14,Phoebe,neutral,neutral,neutral,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",3.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt14.mp4,train_dia973_utt14
train,202,3,Phoebe,neutral,neutral,neutral,"Okay, so I",3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia202_utt3.mp4,train_dia202_utt3
test,132,4,Phoebe,joy,joy,positive,"Oh yay! Great! Okay, what room number is he in?",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia132_utt4.mp4,test_dia132_utt4
dev,66,2,Phoebe,neutral,neutral,neutral,"Or maybe he-he was writing to tell her that-that he’s changed his name, y’know? Tell Monica I’m sorry.",8.38,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia66_utt2.mp4,dev_dia66_utt2
dev,72,9,Phoebe,anger,anger,negative,Y'know none of my other student thought I was stupid.,5.05,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia72_utt9.mp4,dev_dia72_utt9
train,183,9,Phoebe,joy,joy,positive,"So, wow, this is pretty wonerful, huh.",6.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia183_utt9.mp4,train_dia183_utt9
train,440,2,Phoebe,joy,joy,positive,"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",10.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia440_utt2.mp4,train_dia440_utt2
train,302,10,Phoebe,neutral,neutral,neutral,"Okay, listen Robert...",2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia302_utt10.mp4,train_dia302_utt10
train,278,3,Phoebe,neutral,neutral,neutral,"Yknow, I was worried, that, you know, they would maybe an unbearable living situation.",4.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia278_utt3.mp4,train_dia278_utt3
train,583,0,Phoebe,neutral,neutral,neutral,"Okay, cmon guys, show us where the presents are!",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia583_utt0.mp4,train_dia583_utt0
dev,28,7,Phoebe,joy,joy,positive,"Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!",5.51,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia28_utt7.mp4,dev_dia28_utt7
test,100,16,Phoebe,neutral,neutral,neutral,"Well, you can’t answer.",3.55,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt16.mp4,test_dia100_utt16
test,250,3,Phoebe,neutral,neutral,neutral,Okay. No. But thanks.,2.71,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia250_utt3.mp4,test_dia250_utt3
train,317,7,Phoebe,joy,joy,positive,Oh! Heres Joseph Francis!,2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia317_utt7.mp4,train_dia317_utt7
test,167,11,Phoebe,neutral,neutral,neutral,"I think that uh, yours is a question with many answers.",4.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia167_utt11.mp4,test_dia167_utt11
train,366,8,Phoebe,neutral,surprise,negative,Oh my god.  How many of those have you had?,5.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia366_utt8.mp4,train_dia366_utt8
train,250,0,Phoebe,neutral,surprise,positive,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",8.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia250_utt0.mp4,train_dia250_utt0
dev,86,3,Phoebe,neutral,neutral,neutral,"Hi, sorry I'm late, I couldn't find my bearings.",3.0,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia86_utt3.mp4,dev_dia86_utt3
train,860,3,Phoebe,neutral,neutral,neutral,"But Im going to give you the benefit of the doubt, because it seems the universe really wants to be together.",5.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia860_utt3.mp4,train_dia860_utt3
train,895,10,Phoebe,neutral,neutral,neutral,Oh! We could have done that.,2.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia895_utt10.mp4,train_dia895_utt10
train,21,10,Phoebe,neutral,neutral,neutral,"So they're constantly, like, having to reassure each other that they're having a good time.",4.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia21_utt10.mp4,train_dia21_utt10
train,311,9,Phoebe,neutral,neutral,neutral,"No, were gonna paint over the sword, and replace it with a baguette.",3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia311_utt9.mp4,train_dia311_utt9
train,783,2,Phoebe,joy,joy,positive,Im-Im-Im hoping to be your uterus for the next nine months.,3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia783_utt2.mp4,train_dia783_utt2
test,112,15,Phoebe,neutral,neutral,neutral,"Oh yeah well, I’m sorry about that too, but what are you going to do?",4.13,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia112_utt15.mp4,test_dia112_utt15
train,308,3,Phoebe,neutral,neutral,neutral,"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",8.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia308_utt3.mp4,train_dia308_utt3
train,705,5,Phoebe,joy,joy,positive,"Yeah, yeah, Im going to be out there spreading joy to the people.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia705_utt5.mp4,train_dia705_utt5
train,317,2,Phoebe,neutral,neutral,neutral,"Well, Ill tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.",5.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia317_utt2.mp4,train_dia317_utt2
dev,57,12,Phoebe,joy,joy,positive,But then I realized where would a mouse or a opossum get the money to make the phone call.,7.55,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia57_utt12.mp4,dev_dia57_utt12
test,226,6,Phoebe,neutral,neutral,neutral,No that’s what you do when you want to get the truth out of someone.,3.55,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia226_utt6.mp4,test_dia226_utt6
test,14,0,Phoebe,neutral,surprise,positive,Have you really done this before?,2.71,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia14_utt0.mp4,test_dia14_utt0
test,154,8,Phoebe,anger,anger,negative,Y’know she has a face Ross!,2.5,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia154_utt8.mp4,test_dia154_utt8
train,260,11,Phoebe,anger,anger,negative,"Well, are any of those people here?!",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia260_utt11.mp4,train_dia260_utt11
train,112,3,Phoebe,anger,anger,negative,"Okay, I will find someplace else to do the rest of my appointments. I just dont know what the big deal is!",5.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia112_utt3.mp4,train_dia112_utt3
train,121,5,Phoebe,anger,anger,negative,"Yknow you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",8.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia121_utt5.mp4,train_dia121_utt5
test,100,1,Phoebe,neutral,neutral,neutral,You guys feel safe.,2.79,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia100_utt1.mp4,test_dia100_utt1
train,81,14,Phoebe,anger,anger,negative,I was the last one to know when Chandler got bitten by the peacock at the zoo.,4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia81_utt14.mp4,train_dia81_utt14
train,1005,21,Phoebe,disgust,disgust,negative,"Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.",5.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt21.mp4,train_dia1005_utt21
train,717,11,Phoebe,neutral,neutral,neutral,"Oh no! That really is nothing, she is",2.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia717_utt11.mp4,train_dia717_utt11
train,822,6,Phoebe,neutral,neutral,neutral,"Um, the off-Broadway play people said 'You were pretty but dumb.'",3.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia822_utt6.mp4,train_dia822_utt6
train,823,2,Phoebe,joy,joy,positive,"Oh, well he's yummy. We did a little kissin'.",3.29,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia823_utt2.mp4,train_dia823_utt2
train,107,10,Phoebe,neutral,neutral,neutral,"We're sorry for the inconvenience, and hope you'll accept this-  -",13.14,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia107_utt10.mp4,train_dia107_utt10
train,20,2,Phoebe,joy,joy,positive,"Yay!! Oh so, youre not, youre not mad at us anymore?",4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia20_utt2.mp4,train_dia20_utt2
dev,11,7,Phoebe,fear,fear,negative,"Well, what am I going to tell Monica? She wants to wear them tonight!",3.34,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia11_utt7.mp4,dev_dia11_utt7
train,590,10,Phoebe,neutral,neutral,neutral,"Okay, dont freak out. Ill go.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia590_utt10.mp4,train_dia590_utt10
dev,23,8,Phoebe,neutral,neutral,neutral,"Aw! Hey, do you think that Susan person is her lover?",5.0,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia23_utt8.mp4,dev_dia23_utt8
train,939,12,Phoebe,neutral,surprise,positive,"Why?! You two are so meant to be together, everybody thinks  so.",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia939_utt12.mp4,train_dia939_utt12
train,738,8,Phoebe,neutral,surprise,negative,I cant believe I still dont know what happened to the,3.29,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia738_utt8.mp4,train_dia738_utt8
train,372,8,Phoebe,joy,joy,positive,But they don't see all the wonderfulness that I see.,4.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia372_utt8.mp4,train_dia372_utt8
train,376,3,Phoebe,fear,fear,negative,Wow! Nice! Manly and also kind of a slut.,4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia376_utt3.mp4,train_dia376_utt3
train,263,5,Phoebe,neutral,neutral,neutral,But no: Chandler is in an accident and cant perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.,10.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia263_utt5.mp4,train_dia263_utt5
train,401,11,Phoebe,sadness,sadness,negative,"Phoebe.  Phoebe. Phoebe, yeah. She named me after you I guess.",4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia401_utt11.mp4,train_dia401_utt11
train,505,1,Phoebe,neutral,neutral,neutral,"I need to talk to you, its pretty urgent. Its about Monica and Chandler.",3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia505_utt1.mp4,train_dia505_utt1
dev,77,19,Phoebe,neutral,neutral,neutral,Right.  Or you might get everything you’ve wanted since you were fifteen.,3.88,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia77_utt19.mp4,dev_dia77_utt19
train,781,0,Phoebe,neutral,neutral,neutral,"Okay, and then this is the coffee house. This is where I play my music.",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia781_utt0.mp4,train_dia781_utt0
train,21,8,Phoebe,disgust,disgust,negative,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",7.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia21_utt8.mp4,train_dia21_utt8
train,530,2,Phoebe,neutral,neutral,neutral,"I-I, came to fill your ice cube trays.",3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia530_utt2.mp4,train_dia530_utt2
train,761,9,Phoebe,neutral,neutral,neutral,"There we go.You know what, if we were in prison, you guys would be, like, my bitches.",6.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia761_utt9.mp4,train_dia761_utt9
train,245,1,Phoebe,joy,joy,positive,"We couldnt keep our eyes off each other all night and then every once and a while yknow, hed kinda lean over and stroke my hair and touch my neck.",8.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia245_utt1.mp4,train_dia245_utt1
train,1016,11,Phoebe,fear,fear,negative,"Listen Ross, we ran out of gas, and we dont know where we are, so we cant get a tow truck.",4.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1016_utt11.mp4,train_dia1016_utt11
train,852,4,Phoebe,sadness,sadness,negative,"That's right, I don't... But I was, I was drunk on you!",6.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia852_utt4.mp4,train_dia852_utt4
test,260,6,Phoebe,anger,anger,negative,"Did you, did you",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia260_utt6.mp4,test_dia260_utt6
test,78,9,Phoebe,joy,joy,positive,"Rach, look!  Oh, hi! Where is my strong Ross Skywalker to come rescue me.  There he is.",4.3,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia78_utt9.mp4,test_dia78_utt9
train,639,8,Phoebe,neutral,neutral,neutral,"Well, Susan, I see what appears to be a dark vent. Wait. Yes, it is in fact a dark vent.",8.97,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia639_utt8.mp4,train_dia639_utt8
train,173,6,Phoebe,anger,anger,negative,Yeah! And until then you are going to sing to me because the radios broken and you are selfish but have a nice voice.,7.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia173_utt6.mp4,train_dia173_utt6
train,728,10,Phoebe,neutral,surprise,negative,Wow! Could everyone totally see up his robe?,2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia728_utt10.mp4,train_dia728_utt10
train,250,4,Phoebe,neutral,surprise,positive,Oh look! That guy's peeing!,4.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia250_utt4.mp4,train_dia250_utt4
test,184,0,Phoebe,sadness,sadness,negative,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",5.12,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia184_utt0.mp4,test_dia184_utt0
train,589,1,Phoebe,neutral,surprise,positive,"Oh my God! So was she! Oh, Ive got-Ive got goose bumps.",6.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia589_utt1.mp4,train_dia589_utt1
test,184,8,Phoebe,neutral,neutral,neutral,"No look, I have, I have lots of clients that make the same noises you do!",3.4,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia184_utt8.mp4,test_dia184_utt8
train,167,9,Phoebe,anger,anger,negative,"Okay, see, see, everyone else is happy shes done.",3.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia167_utt9.mp4,train_dia167_utt9
train,173,0,Phoebe,joy,joy,positive,"Okay, you have 19 questions left. Use them wisely.  Come on Joey! You cant win if you dont ask any",10.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia173_utt0.mp4,train_dia173_utt0
train,738,5,Phoebe,neutral,surprise,negative,What? What happened to the window in the attic?!,3.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia738_utt5.mp4,train_dia738_utt5
train,953,14,Phoebe,neutral,surprise,positive,Oh - Oh my god!,3.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia953_utt14.mp4,train_dia953_utt14
train,822,0,Phoebe,neutral,neutral,neutral,"Okay, so we got some more good rejections, lots of stuff to work on.",4.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia822_utt0.mp4,train_dia822_utt0
train,936,1,Phoebe,neutral,surprise,negative,"Yeah, its in the guys apartment under the sink. Why?",2.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia936_utt1.mp4,train_dia936_utt1
train,717,4,Phoebe,neutral,surprise,positive,"Wow, oh, it looks like Ross is breaking up with her.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia717_utt4.mp4,train_dia717_utt4
train,468,0,Phoebe,neutral,neutral,neutral,"Oh, I told the stripper to be here at five. Thats good right?",3.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia468_utt0.mp4,train_dia468_utt0
train,32,3,Phoebe,neutral,neutral,neutral,"Oh, boy scouts could have camped under there.",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia32_utt3.mp4,train_dia32_utt3
train,927,0,Phoebe,neutral,neutral,neutral,"Yeah, if you get married in Vegas, youre only married in Vegas.",2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia927_utt0.mp4,train_dia927_utt0
train,283,1,Phoebe,neutral,neutral,neutral,There is nothing wrong with Jake! Okay? He is all man! Im thinking even more than you.,5.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia283_utt1.mp4,train_dia283_utt1
train,450,14,Phoebe,neutral,neutral,neutral,"Hey Mon umm, if you do get married, can I bring two guests?",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia450_utt14.mp4,train_dia450_utt14
train,645,14,Phoebe,neutral,surprise,positive,Hey! Why are you all red and sweaty?,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia645_utt14.mp4,train_dia645_utt14
train,425,5,Phoebe,neutral,surprise,positive,"There was a pregnancy test in the garbage, and its positive. Monicas pregnant.  So I guess she wont be totally alone.",13.14,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia425_utt5.mp4,train_dia425_utt5
dev,1,11,Phoebe,anger,anger,negative,"I-I’m sorry, but the moment I touch him, I just wanna throw out my old oath and take a new, dirty one.",10.97,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia1_utt11.mp4,dev_dia1_utt11
test,48,1,Phoebe,neutral,neutral,neutral,"Okay, okay, but Rachel’s gonna be here too, can’t I just ask her this stuff?",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia48_utt1.mp4,test_dia48_utt1
train,416,1,Phoebe,neutral,surprise,positive,"I know. This is really, really huge.",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia416_utt1.mp4,train_dia416_utt1
train,948,9,Phoebe,joy,joy,positive,"Yeah, ""You suck"" and ""shut up and go home"".",4.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt9.mp4,train_dia948_utt9
train,829,0,Phoebe,anger,anger,negative,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,9.18,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia829_utt0.mp4,train_dia829_utt0
train,505,15,Phoebe,neutral,neutral,neutral,"Oh, Im sorry. Im so rude. Does anyone want to come to the movies?",4.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia505_utt15.mp4,train_dia505_utt15
test,9,0,Phoebe,fear,fear,negative,Coming through!  Oh! Coming through!  Oh! Hello! Hi!  No! Right! Coming through!,5.8,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia9_utt0.mp4,test_dia9_utt0
train,840,11,Phoebe,neutral,neutral,neutral,"Oh, I don't make them a lot because I don't think it's fair to the other cookies",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia840_utt11.mp4,train_dia840_utt11
train,948,1,Phoebe,neutral,neutral,neutral,But I'm told for fifty pesos you can buy a    human spleen.,6.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia948_utt1.mp4,train_dia948_utt1
train,327,5,Phoebe,neutral,neutral,neutral,"Yes, remember that time on the frozen lake?",3.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia327_utt5.mp4,train_dia327_utt5
test,244,20,Phoebe,neutral,surprise,positive,"Oh, really?",2.54,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia244_utt20.mp4,test_dia244_utt20
