path,label,source,speaker_id,sarcasm_label,audio_emotion_label,visual_emotion_label,utterance
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_128.mp4,-1,mustard,must_chandler,1,,,You building a post office?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3573.mp4,-1,mustard,must_penny,1,,,"Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_9971.mp4,-1,mustard,must_howard,1,,,I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_313.mp4,-1,mustard,must_joey,1,,,"Oh sure, go with the sissy."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7575.mp4,-1,mustard,must_howard,1,,,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_334.mp4,-1,mustard,must_joey,0,,,"When they're hungry enough, they'll come in."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_377.mp4,-1,mustard,must_chandler,1,,,Yeah either that or gloria estefan was right eventually the rhythm is going to get you
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_482.mp4,-1,mustard,must_phoebe,0,,,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_79.mp4,-1,mustard,must_rachel,0,,,"I'm just gonna throw it out, it's probably just a bunch of shampoo and..."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_505.mp4,-1,mustard,must_dorothy,1,,,To feed the cat Rose.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_504.mp4,-1,mustard,must_phoebe,1,,,"All right, okay, well, apparently not!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7047.mp4,-1,mustard,must_leonard,1,,,"Also instead of just living in your mother's house, you could actually live inside her body."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_176.mp4,-1,mustard,must_chandler,0,,,I'm the ruptured spleen.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11224.mp4,-1,mustard,must_howard,1,,,And here I am in the trap. You just keep talking. I'm gonna chew my leg off.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6648.mp4,-1,mustard,must_leonard,1,,,You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_155.mp4,-1,mustard,must_chandler,1,,,Great! Now we can do laundry all night. All night laundry!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1560.mp4,-1,mustard,must_sheldon,1,,,How nice. Maybe they can carpool when they visit you in federal prison.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_206.mp4,-1,mustard,must_chandler,1,,,A tshirt that says - I don't belong here.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6113.mp4,-1,mustard,must_howard,0,,,"So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2216.mp4,-1,mustard,must_leonard,0,,,"Excuse me, but what about me? Why don't I get a shot?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5166.mp4,-1,mustard,must_penny,1,,,"Yeah, it's a great time to be alive, isn't it?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2797.mp4,-1,mustard,must_sheldon,1,,,It's an iCal download. She can put it right in her phone.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_489.mp4,-1,mustard,must_dorothy,1,,,"No, its because I cannot make any sense of those commercials for obsession."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_356.mp4,-1,mustard,must_person,0,,,Yeah.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_194.mp4,-1,mustard,must_joey,0,,,"And it came out, ""Squatternut buash?"""
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_9.mp4,-1,mustard,must_dorothy,1,,,"No Rose, go to the corner and open a stand"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4352.mp4,-1,mustard,must_sheldon,0,,,He does it all the time. He's a cornucopia of social awkwardness.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2198.mp4,-1,mustard,must_sheldon,1,,,"Assuming I can keep up this pace, three hours, 11 minutes. Plus however long it takes to conclude this fairly pointless conversation."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_12.mp4,-1,mustard,must_person,0,,,I studied for a year in Barcelona.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1549.mp4,-1,mustard,must_howard,1,,,On a dusty highway just outside Bakersfield. Where do you think? On Mars!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_267.mp4,-1,mustard,must_rachel,0,,,Really!?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_536.mp4,-1,mustard,must_chandler,0,,,What a baby.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_420.mp4,-1,mustard,must_chandler,1,,,"No you are not Chandler, we still love you Chandler"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_443.mp4,-1,mustard,must_chandler,1,,,"Dear god, this parachute is a knapsack"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10890.mp4,-1,mustard,must_raj,1,,,"Boy, when you met Bernadette, the field of robotics really took a hit."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_370.mp4,-1,mustard,must_chandler,1,,,You have to stop the Q-Tip when there is resistance
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_127.mp4,-1,mustard,must_joey,0,,,"When? Today? Some, not a lot."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_595.mp4,-1,mustard,must_chandler,0,,,I'd miss you if I broke up with you. Just trying to be supportive.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_96.mp4,-1,mustard,must_ross,0,,,I don't think so. Hello?  When you get in there
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3837.mp4,-1,mustard,must_sheldon,0,,,"Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_293.mp4,-1,mustard,must_phoebe,0,,,No
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4286.mp4,-1,mustard,must_sheldon,0,,,"All right, all right. He can buy his own desk."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5617.mp4,-1,mustard,must_sheldon,1,,,is an event that's like a heart attack.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_416.mp4,-1,mustard,must_chandler,1,,,Were you so late because you were burying this woman?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4949.mp4,-1,mustard,must_raj,0,,,"Certainly. I'd like to raise two points. Number one, I think they <i>are</i> talking about penises. And number two, these mimosas are kicking my little brown ass."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_521.mp4,-1,mustard,must_joey,0,,,Uh-huh!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3371.mp4,-1,mustard,must_person,0,,,"I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_560.mp4,-1,mustard,must_phoebe,1,,,So now I have to go so he'll think that I'm totally ok with seeing him!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11609.mp4,-1,mustard,must_raj,0,,,"I've, uh, created some other user accounts so I can post positive comments about their paper."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_180.mp4,-1,mustard,must_phoebe,0,,,That oughta do it.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_8837.mp4,-1,mustard,must_sheldon,0,,,"Not as relieved as I'm about to be. It's a brave new world, little lady."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4743.mp4,-1,mustard,must_howard,1,,,"Oh, and the science dudes want to talk science with you. What do you want to talk about-- rocks, dinosaurs, our friend the beaver?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7400.mp4,-1,mustard,must_penny,0,,,"Of course, it is... it's been in the news. And it's a very famous boson."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_524.mp4,-1,mustard,must_chandler,1,,,"Yes and we are ""very"" excited about it."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6428.mp4,-1,mustard,must_leonard,1,,,Sure. You want to see what all the scientists are wearing this year.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1798.mp4,-1,mustard,must_raj,1,,,"If you don't like this stuff, let's go next door and build her a bear."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_442.mp4,-1,mustard,must_dorothy,1,,,No itÕs the rose in the kitchen thing.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_282.mp4,-1,mustard,must_rachel,1,,,What-wh-what so we'll just stay married forever?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_365.mp4,-1,mustard,must_joey,0,,,"Nope. Op, wait! There he goes."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_226.mp4,-1,mustard,must_chandler,1,,,"These people find out that a spelling game is going over there, there will be nobody left at our party."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_351.mp4,-1,mustard,must_dorothy,1,,,"No Rose, she is depressed because Marvel had manners on only once a week"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_80.mp4,-1,mustard,must_sheldon,0,,,"Since it's not bee season, you can have my epinephrine."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_971.mp4,-1,mustard,must_howard,1,,,"- Now?! - No, after my tongue has swollen to the size of a brisket!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_522.mp4,-1,mustard,must_person,0,,,Yes it is.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3069.mp4,-1,mustard,must_sheldon,0,,,Seems like an awful lot of trouble to go through for intercourse.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_498.mp4,-1,mustard,must_chandler,1,,,"Uh, so how many cameras are actually on you."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_484.mp4,-1,mustard,must_ross,1,,,Yes yes it is! In Prison!!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_231.mp4,-1,mustard,must_ross,0,,,"No, no, no, it's flattery."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_338.mp4,-1,mustard,must_moderator,1,,,And I am sure every person here really really wants you to join our group.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_590.mp4,-1,mustard,must_rachel,0,,,"Yeah, I don't think so Joe."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_392.mp4,-1,mustard,must_chandler,1,,,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_178.mp4,-1,mustard,must_chandler,1,,,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6355.mp4,-1,mustard,must_leonard,1,,,"said horrible things about each other in public... all in all, a pretty magical night."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3125.mp4,-1,mustard,must_howard,1,,,"But if she dumps you, she'll have a new boyfriend by tomorrow morning and you'll have a new girlfriend when you figure out how to build one."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_152.mp4,-1,mustard,must_ross,1,,,Your makeup?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_232.mp4,-1,mustard,must_phoebe,0,,,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_12331.mp4,-1,mustard,must_penny,0,,,"Wow, there's a Denny's in Vegas you can actually get married in."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_546.mp4,-1,mustard,must_chandler,1,,,"Oh sure, she was probably up all night excited about the party she knows is happening."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_203.mp4,-1,mustard,must_ross,0,,,It's not funny!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_534.mp4,-1,mustard,must_phoebe,0,,,"Oh, come on!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4850.mp4,-1,mustard,must_sheldon,0,,,I understand. Your loyalty is admirable. But what if I were to up the ante?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_77.mp4,-1,mustard,must_monica,0,,,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3333.mp4,-1,mustard,must_howard,0,,,"Okay, I got a bone to pick with you."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_11051.mp4,-1,mustard,must_person,0,,,"Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_506.mp4,-1,mustard,must_sheldon,0,,,Not to mention you'd have to power down on saturdays.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_439.mp4,-1,mustard,must_person,0,,,"Twenty-one hours, you're a hero."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_8217.mp4,-1,mustard,must_raj,0,,,"Go out with me on one date, and I promise you, you'll see."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_134.mp4,-1,mustard,must_chandler,0,,,Paper cut!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10190.mp4,-1,mustard,must_sheldon,0,,,"Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_463.mp4,-1,mustard,must_joey,0,,,Ok!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_91.mp4,-1,mustard,must_monica,0,,,"Alright, I'm gonna go pick up a few things for the trip."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_173.mp4,-1,mustard,must_ross,0,,,We- we had our first fight this morning.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_389.mp4,-1,mustard,must_monica,1,,,Huh! Whats dufus speled backwards?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6426.mp4,-1,mustard,must_sheldon,1,,,"You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_193.mp4,-1,mustard,must_person,0,,,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_491.mp4,-1,mustard,must_chandler,1,,,"Let me think! Let me think! Oh, I don't care."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_319.mp4,-1,mustard,must_rachel,0,,,No.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_196.mp4,-1,mustard,must_phoebe,0,,,What?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7490.mp4,-1,mustard,must_howard,0,,,"It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_375.mp4,-1,mustard,must_ross,0,,,I was thkinking about maybe going into the Robot.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_258.mp4,-1,mustard,must_chandler,1,,,"I am telling you, when she leaned back, I could see her brain"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1003.mp4,-1,mustard,must_howard,1,,,"Good idea, sit with her. Hold her, comfort her. And if the moment feels right, see if you can cop a feel."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_297.mp4,-1,mustard,must_chandler,1,,,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_283.mp4,-1,mustard,must_chandler,1,,,Dee. The sarcastic sister from What's Happening.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_105.mp4,-1,mustard,must_chandler,1,,,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1478.mp4,-1,mustard,must_howard,1,,,"Sadly, Mrs. Giselle Wolowitz is sensitive to chlorine. Lucky for her I like my fashion models pruny and bug-eyed."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_124.mp4,-1,mustard,must_chandler,1,,,I am so confused as to what we have been doing so far.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_174.mp4,-1,mustard,must_chandler,1,,,Oh! Satan's minions at work again?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_160.mp4,-1,mustard,must_chandler,0,,,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_358.mp4,-1,mustard,must_ross,0,,,"I do not always have to be,okay, okay."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_263.mp4,-1,mustard,must_monica,0,,,Wow! Imagine what our kids would look like!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2616.mp4,-1,mustard,must_leonard,1,,,"Sure, maybe a tableau of me trying to pummel you to death."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_428.mp4,-1,mustard,must_chandler,0,,,His legs flail about as if independent from his body
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_8136.mp4,-1,mustard,must_person,1,,,"Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_213.mp4,-1,mustard,must_sheldon,1,,,"How's this? ""Pleased to meet you, Dr. Gablehauser. ""How fortunate for you that the university's ""chosen to hire you, despite the fact ""that you've done no original research in 25 years, ""and instead have written a series of popular books ""that reduce the great concepts of science ""to a series of anecdotes, ""each one dumbed down to accommodate the duration ""of an average bowel movement."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_6645.mp4,-1,mustard,must_person1,0,,,"Well, that wady took high-wes pictures of my junk wast night for Cwaigswist."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_9993.mp4,-1,mustard,must_penny,1,,,"Well, my beer isn't flat and my rack's not saggy. So far, the future's great."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_27.mp4,-1,mustard,must_monica,0,,,"No no, you don't have to fly back, really."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_209.mp4,-1,mustard,must_member-girl,1,,,Really?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_302.mp4,-1,mustard,must_phoebe,0,,,I know but it's so hard! Nothing rhymes with your stupid name!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_198.mp4,-1,mustard,must_ross,0,,,"Yeah, she's fired."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_146.mp4,-1,mustard,must_phoebe,0,,,"So Ross, how umm, how did it go with Bonnie?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5699.mp4,-1,mustard,must_sheldon,1,,,"Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5058.mp4,-1,mustard,must_sheldon,1,,,"An entire dinner to talk about your research? Where you going, the drive-thru at Jack in the Box?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_422.mp4,-1,mustard,must_joey,0,,,"Well, I like it. Here you go."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_259.mp4,-1,mustard,must_person1,0,,,"I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_426.mp4,-1,mustard,must_joey,0,,,"Are you kidding? I love that guy!  Morning's here! Morning is here,"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_405.mp4,-1,mustard,must_ross,0,,,I'm supposed to teach a graduate seminar there in ten minutes.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_5581.mp4,-1,mustard,must_sheldon,0,,,I gargled with tequila and may have swallowed a teeny bit.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_588.mp4,-1,mustard,must_joey,0,,,I talk to you and nothin'.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3766.mp4,-1,mustard,must_leonard,1,,,Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1189.mp4,-1,mustard,must_sheldon,0,,,"I'm sorry, I am not going back to the Renaissance fair."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1638.mp4,-1,mustard,must_leonard,1,,,The blunt instrument that will be the focus of my murder trial?
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1803.mp4,-1,mustard,must_leonard,1,,,"- Maybe I heard you wrong. A lot of words sound like ""yoga."""
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_537.mp4,-1,mustard,must_penny,1,,,"Oh, you know, that is so weird that yours came and mine didn't."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_7082.mp4,-1,mustard,must_raj,0,,,"...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_326.mp4,-1,mustard,must_ross,0,,,Stick to the list.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_10859.mp4,-1,mustard,must_howard,0,,,I don't need a reason-- it's my house.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_585.mp4,-1,mustard,must_ross,0,,,"You and I, we're interfacing."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_3287.mp4,-1,mustard,must_sheldon,1,,,"Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_11.mp4,-1,mustard,must_dorothy,1,,,His cappucino maker.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_24.mp4,-1,mustard,must_chandler,1,,,"Uh, okay. The fifth dentist caved and not they're all recommending Trident?"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1627.mp4,-1,mustard,must_person,0,,,"What do you think I did? I discreetly slipped off the other earring, put it in my pocket and then got the hell out of there!"
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_559.mp4,-1,mustard,must_monica,0,,,What?!?!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_310.mp4,-1,mustard,must_chandler,1,,,Well thank God your livelihood doesn't depend on it.
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_45.mp4,-1,mustard,must_dorothy,1,,,"Oh ma no, it was a little girl selling girl scout toilets."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_217.mp4,-1,mustard,must_rachel,0,,,Ohhh!!!!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_359.mp4,-1,mustard,must_chandler,1,,,"You know once you are inside, you don't have to knock anymore."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_357.mp4,-1,mustard,must_phoebe,1,,,"Stating the obvious, but thank you. And it's not weird is it."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_376.mp4,-1,mustard,must_chandler,1,,,Me? I am gonna die alone!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_303.mp4,-1,mustard,must_chandler,1,,,No thanks Josephine!
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_446.mp4,-1,mustard,must_joey,0,,,"I'd love to show ya, but I just tucked her in."
D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_4576.mp4,-1,mustard,must_amy,0,,,"Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks."
