output_stem,output_path,label,status,method,actor_id,sentence_key,video_emotion,audio_emotion,processed
FAKE_T3_1039_WSI_HAP_XX__AUDIO_1039_WSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1039_WSI_HAP_XX__AUDIO_1039_WSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1039,WSI,happy,neutral,yes
FAKE_T3_1039_WSI_NEU_XX__AUDIO_1039_WSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1039_WSI_NEU_XX__AUDIO_1039_WSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1039,WSI,neutral,sad,yes
FAKE_T3_1039_WSI_SAD_XX__AUDIO_1039_WSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1039_WSI_SAD_XX__AUDIO_1039_WSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1039,WSI,sad,angry,yes
FAKE_T3_1040_DFA_DIS_XX__AUDIO_1040_DFA_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_DFA_DIS_XX__AUDIO_1040_DFA_FEA_XX_sadtalker.mp4,1,done,sadtalker,1040,DFA,disgust,fear,yes
FAKE_T3_1040_DFA_FEA_XX__AUDIO_1040_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_DFA_FEA_XX__AUDIO_1040_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1040,DFA,fear,happy,yes
FAKE_T3_1040_DFA_HAP_XX__AUDIO_1040_DFA_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_DFA_HAP_XX__AUDIO_1040_DFA_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,DFA,happy,neutral,yes
FAKE_T3_1040_IEO_ANG_LO__AUDIO_1040_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_ANG_LO__AUDIO_1040_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1040,IEO,angry,disgust,yes
FAKE_T3_1040_IEO_ANG_MD__AUDIO_1040_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_ANG_MD__AUDIO_1040_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1040,IEO,angry,disgust,yes
FAKE_T3_1040_IEO_DIS_HI__AUDIO_1040_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_DIS_HI__AUDIO_1040_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1040,IEO,disgust,fear,yes
FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker.mp4,1,done,sadtalker,1040,IEO,disgust,fear,yes
FAKE_T3_1040_IEO_DIS_MD__AUDIO_1040_IEO_FEA_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_DIS_MD__AUDIO_1040_IEO_FEA_MD_sadtalker.mp4,1,done,sadtalker,1040,IEO,disgust,fear,yes
FAKE_T3_1040_IEO_FEA_HI__AUDIO_1040_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_FEA_HI__AUDIO_1040_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1040,IEO,fear,happy,yes
FAKE_T3_1040_IEO_HAP_HI__AUDIO_1040_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_HAP_HI__AUDIO_1040_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,IEO,happy,neutral,yes
FAKE_T3_1040_IEO_HAP_MD__AUDIO_1040_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_HAP_MD__AUDIO_1040_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,IEO,happy,neutral,yes
FAKE_T3_1040_IEO_SAD_LO__AUDIO_1040_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_SAD_LO__AUDIO_1040_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1040,IEO,sad,angry,yes
FAKE_T3_1040_IEO_SAD_MD__AUDIO_1040_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IEO_SAD_MD__AUDIO_1040_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1040,IEO,sad,angry,yes
FAKE_T3_1040_IOM_ANG_XX__AUDIO_1040_IOM_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IOM_ANG_XX__AUDIO_1040_IOM_DIS_XX_sadtalker.mp4,1,done,sadtalker,1040,IOM,angry,disgust,yes
FAKE_T3_1040_IOM_FEA_XX__AUDIO_1040_IOM_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IOM_FEA_XX__AUDIO_1040_IOM_HAP_XX_sadtalker.mp4,1,done,sadtalker,1040,IOM,fear,happy,yes
FAKE_T3_1040_IOM_SAD_XX__AUDIO_1040_IOM_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IOM_SAD_XX__AUDIO_1040_IOM_ANG_XX_sadtalker.mp4,1,done,sadtalker,1040,IOM,sad,angry,yes
FAKE_T3_1040_ITH_DIS_XX__AUDIO_1040_ITH_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITH_DIS_XX__AUDIO_1040_ITH_FEA_XX_sadtalker.mp4,1,done,sadtalker,1040,ITH,disgust,fear,yes
FAKE_T3_1040_ITH_FEA_XX__AUDIO_1040_ITH_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITH_FEA_XX__AUDIO_1040_ITH_HAP_XX_sadtalker.mp4,1,done,sadtalker,1040,ITH,fear,happy,yes
FAKE_T3_1040_ITH_HAP_XX__AUDIO_1040_ITH_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITH_HAP_XX__AUDIO_1040_ITH_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,ITH,happy,neutral,yes
FAKE_T3_1040_ITH_NEU_XX__AUDIO_1040_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITH_NEU_XX__AUDIO_1040_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1040,ITH,neutral,sad,yes
FAKE_T3_1040_ITS_DIS_XX__AUDIO_1040_ITS_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITS_DIS_XX__AUDIO_1040_ITS_FEA_XX_sadtalker.mp4,1,done,sadtalker,1040,ITS,disgust,fear,yes
FAKE_T3_1040_ITS_FEA_XX__AUDIO_1040_ITS_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITS_FEA_XX__AUDIO_1040_ITS_HAP_XX_sadtalker.mp4,1,done,sadtalker,1040,ITS,fear,happy,yes
FAKE_T3_1040_ITS_HAP_XX__AUDIO_1040_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITS_HAP_XX__AUDIO_1040_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,ITS,happy,neutral,yes
FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker.mp4,1,done,sadtalker,1040,ITS,neutral,sad,yes
FAKE_T3_1040_IWL_DIS_XX__AUDIO_1040_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IWL_DIS_XX__AUDIO_1040_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1040,IWL,disgust,fear,yes
FAKE_T3_1040_IWL_HAP_XX__AUDIO_1040_IWL_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IWL_HAP_XX__AUDIO_1040_IWL_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,IWL,happy,neutral,yes
FAKE_T3_1040_IWL_SAD_XX__AUDIO_1040_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IWL_SAD_XX__AUDIO_1040_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1040,IWL,sad,angry,yes
FAKE_T3_1040_IWW_SAD_XX__AUDIO_1040_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_IWW_SAD_XX__AUDIO_1040_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1040,IWW,sad,angry,yes
FAKE_T3_1040_MTI_ANG_XX__AUDIO_1040_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_MTI_ANG_XX__AUDIO_1040_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1040,MTI,angry,disgust,yes
FAKE_T3_1040_MTI_DIS_XX__AUDIO_1040_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_MTI_DIS_XX__AUDIO_1040_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1040,MTI,disgust,fear,yes
FAKE_T3_1040_MTI_FEA_XX__AUDIO_1040_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_MTI_FEA_XX__AUDIO_1040_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1040,MTI,fear,happy,yes
FAKE_T3_1040_MTI_HAP_XX__AUDIO_1040_MTI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_MTI_HAP_XX__AUDIO_1040_MTI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,MTI,happy,neutral,yes
FAKE_T3_1040_TAI_ANG_XX__AUDIO_1040_TAI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TAI_ANG_XX__AUDIO_1040_TAI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1040,TAI,angry,disgust,yes
FAKE_T3_1040_TAI_HAP_XX__AUDIO_1040_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TAI_HAP_XX__AUDIO_1040_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,TAI,happy,neutral,yes
FAKE_T3_1040_TIE_ANG_XX__AUDIO_1040_TIE_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TIE_ANG_XX__AUDIO_1040_TIE_DIS_XX_sadtalker.mp4,1,done,sadtalker,1040,TIE,angry,disgust,yes
FAKE_T3_1040_TIE_HAP_XX__AUDIO_1040_TIE_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TIE_HAP_XX__AUDIO_1040_TIE_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,TIE,happy,neutral,yes
FAKE_T3_1040_TIE_NEU_XX__AUDIO_1040_TIE_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TIE_NEU_XX__AUDIO_1040_TIE_SAD_XX_sadtalker.mp4,1,done,sadtalker,1040,TIE,neutral,sad,yes
FAKE_T3_1040_TSI_SAD_XX__AUDIO_1040_TSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_TSI_SAD_XX__AUDIO_1040_TSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1040,TSI,sad,angry,yes
FAKE_T3_1040_WSI_ANG_XX__AUDIO_1040_WSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_WSI_ANG_XX__AUDIO_1040_WSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1040,WSI,angry,disgust,yes
FAKE_T3_1040_WSI_HAP_XX__AUDIO_1040_WSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_WSI_HAP_XX__AUDIO_1040_WSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1040,WSI,happy,neutral,yes
FAKE_T3_1040_WSI_SAD_XX__AUDIO_1040_WSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1040_WSI_SAD_XX__AUDIO_1040_WSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1040,WSI,sad,angry,yes
FAKE_T3_1041_DFA_ANG_XX__AUDIO_1041_DFA_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_DFA_ANG_XX__AUDIO_1041_DFA_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,DFA,angry,disgust,yes
FAKE_T3_1041_DFA_FEA_XX__AUDIO_1041_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_DFA_FEA_XX__AUDIO_1041_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,DFA,fear,happy,yes
FAKE_T3_1041_DFA_SAD_XX__AUDIO_1041_DFA_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_DFA_SAD_XX__AUDIO_1041_DFA_ANG_XX_sadtalker.mp4,1,done,sadtalker,1041,DFA,sad,angry,yes
FAKE_T3_1041_IEO_ANG_HI__AUDIO_1041_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IEO_ANG_HI__AUDIO_1041_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1041,IEO,angry,disgust,yes
FAKE_T3_1041_IEO_DIS_HI__AUDIO_1041_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IEO_DIS_HI__AUDIO_1041_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1041,IEO,disgust,fear,yes
FAKE_T3_1041_IEO_FEA_HI__AUDIO_1041_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IEO_FEA_HI__AUDIO_1041_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1041,IEO,fear,happy,yes
FAKE_T3_1041_IEO_FEA_LO__AUDIO_1041_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IEO_FEA_LO__AUDIO_1041_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1041,IEO,fear,happy,yes
FAKE_T3_1041_IEO_SAD_MD__AUDIO_1041_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IEO_SAD_MD__AUDIO_1041_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1041,IEO,sad,angry,yes
FAKE_T3_1041_IOM_DIS_XX__AUDIO_1041_IOM_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IOM_DIS_XX__AUDIO_1041_IOM_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,IOM,disgust,fear,yes
FAKE_T3_1041_IOM_FEA_XX__AUDIO_1041_IOM_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IOM_FEA_XX__AUDIO_1041_IOM_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,IOM,fear,happy,yes
FAKE_T3_1041_ITH_HAP_XX__AUDIO_1041_ITH_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_ITH_HAP_XX__AUDIO_1041_ITH_NEU_XX_sadtalker.mp4,1,done,sadtalker,1041,ITH,happy,neutral,yes
FAKE_T3_1041_ITS_DIS_XX__AUDIO_1041_ITS_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_ITS_DIS_XX__AUDIO_1041_ITS_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,ITS,disgust,fear,yes
FAKE_T3_1041_ITS_FEA_XX__AUDIO_1041_ITS_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_ITS_FEA_XX__AUDIO_1041_ITS_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,ITS,fear,happy,yes
FAKE_T3_1041_ITS_HAP_XX__AUDIO_1041_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_ITS_HAP_XX__AUDIO_1041_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1041,ITS,happy,neutral,yes
FAKE_T3_1041_IWL_ANG_XX__AUDIO_1041_IWL_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWL_ANG_XX__AUDIO_1041_IWL_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,IWL,angry,disgust,yes
FAKE_T3_1041_IWL_DIS_XX__AUDIO_1041_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWL_DIS_XX__AUDIO_1041_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,IWL,disgust,fear,yes
FAKE_T3_1041_IWL_FEA_XX__AUDIO_1041_IWL_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWL_FEA_XX__AUDIO_1041_IWL_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,IWL,fear,happy,yes
FAKE_T3_1041_IWL_HAP_XX__AUDIO_1041_IWL_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWL_HAP_XX__AUDIO_1041_IWL_NEU_XX_sadtalker.mp4,1,done,sadtalker,1041,IWL,happy,neutral,yes
FAKE_T3_1041_IWW_ANG_XX__AUDIO_1041_IWW_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWW_ANG_XX__AUDIO_1041_IWW_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,IWW,angry,disgust,yes
FAKE_T3_1041_IWW_DIS_XX__AUDIO_1041_IWW_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWW_DIS_XX__AUDIO_1041_IWW_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,IWW,disgust,fear,yes
FAKE_T3_1041_IWW_FEA_XX__AUDIO_1041_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWW_FEA_XX__AUDIO_1041_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,IWW,fear,happy,yes
FAKE_T3_1041_IWW_HAP_XX__AUDIO_1041_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWW_HAP_XX__AUDIO_1041_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1041,IWW,happy,neutral,yes
FAKE_T3_1041_IWW_NEU_XX__AUDIO_1041_IWW_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_IWW_NEU_XX__AUDIO_1041_IWW_SAD_XX_sadtalker.mp4,1,done,sadtalker,1041,IWW,neutral,sad,yes
FAKE_T3_1041_MTI_ANG_XX__AUDIO_1041_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_MTI_ANG_XX__AUDIO_1041_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,MTI,angry,disgust,yes
FAKE_T3_1041_MTI_FEA_XX__AUDIO_1041_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_MTI_FEA_XX__AUDIO_1041_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,MTI,fear,happy,yes
FAKE_T3_1041_MTI_NEU_XX__AUDIO_1041_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_MTI_NEU_XX__AUDIO_1041_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1041,MTI,neutral,sad,yes
FAKE_T3_1041_TAI_ANG_XX__AUDIO_1041_TAI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TAI_ANG_XX__AUDIO_1041_TAI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,TAI,angry,disgust,yes
FAKE_T3_1041_TAI_DIS_XX__AUDIO_1041_TAI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TAI_DIS_XX__AUDIO_1041_TAI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,TAI,disgust,fear,yes
FAKE_T3_1041_TAI_FEA_XX__AUDIO_1041_TAI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TAI_FEA_XX__AUDIO_1041_TAI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,TAI,fear,happy,yes
FAKE_T3_1041_TAI_NEU_XX__AUDIO_1041_TAI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TAI_NEU_XX__AUDIO_1041_TAI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1041,TAI,neutral,sad,yes
FAKE_T3_1041_TAI_SAD_XX__AUDIO_1041_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TAI_SAD_XX__AUDIO_1041_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1041,TAI,sad,angry,yes
FAKE_T3_1041_TIE_ANG_XX__AUDIO_1041_TIE_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TIE_ANG_XX__AUDIO_1041_TIE_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,TIE,angry,disgust,yes
FAKE_T3_1041_TIE_DIS_XX__AUDIO_1041_TIE_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TIE_DIS_XX__AUDIO_1041_TIE_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,TIE,disgust,fear,yes
FAKE_T3_1041_TIE_SAD_XX__AUDIO_1041_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TIE_SAD_XX__AUDIO_1041_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1041,TIE,sad,angry,yes
FAKE_T3_1041_TSI_ANG_XX__AUDIO_1041_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TSI_ANG_XX__AUDIO_1041_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1041,TSI,angry,disgust,yes
FAKE_T3_1041_TSI_DIS_XX__AUDIO_1041_TSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TSI_DIS_XX__AUDIO_1041_TSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,TSI,disgust,fear,yes
FAKE_T3_1041_TSI_FEA_XX__AUDIO_1041_TSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TSI_FEA_XX__AUDIO_1041_TSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,TSI,fear,happy,yes
FAKE_T3_1041_TSI_NEU_XX__AUDIO_1041_TSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_TSI_NEU_XX__AUDIO_1041_TSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1041,TSI,neutral,sad,yes
FAKE_T3_1041_WSI_DIS_XX__AUDIO_1041_WSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_WSI_DIS_XX__AUDIO_1041_WSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1041,WSI,disgust,fear,yes
FAKE_T3_1041_WSI_FEA_XX__AUDIO_1041_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_WSI_FEA_XX__AUDIO_1041_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1041,WSI,fear,happy,yes
FAKE_T3_1041_WSI_NEU_XX__AUDIO_1041_WSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1041_WSI_NEU_XX__AUDIO_1041_WSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1041,WSI,neutral,sad,yes
FAKE_T3_1042_DFA_ANG_XX__AUDIO_1042_DFA_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_DFA_ANG_XX__AUDIO_1042_DFA_DIS_XX_sadtalker.mp4,1,done,sadtalker,1042,DFA,angry,disgust,yes
FAKE_T3_1042_DFA_FEA_XX__AUDIO_1042_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_DFA_FEA_XX__AUDIO_1042_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1042,DFA,fear,happy,yes
FAKE_T3_1042_DFA_NEU_XX__AUDIO_1042_DFA_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_DFA_NEU_XX__AUDIO_1042_DFA_SAD_XX_sadtalker.mp4,1,done,sadtalker,1042,DFA,neutral,sad,yes
FAKE_T3_1042_IEO_ANG_HI__AUDIO_1042_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_ANG_HI__AUDIO_1042_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1042,IEO,angry,disgust,yes
FAKE_T3_1042_IEO_ANG_LO__AUDIO_1042_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_ANG_LO__AUDIO_1042_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1042,IEO,angry,disgust,yes
FAKE_T3_1042_IEO_ANG_MD__AUDIO_1042_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_ANG_MD__AUDIO_1042_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1042,IEO,angry,disgust,yes
FAKE_T3_1042_IEO_FEA_LO__AUDIO_1042_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_FEA_LO__AUDIO_1042_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1042,IEO,fear,happy,yes
FAKE_T3_1042_IEO_FEA_MD__AUDIO_1042_IEO_HAP_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_FEA_MD__AUDIO_1042_IEO_HAP_MD_sadtalker.mp4,1,done,sadtalker,1042,IEO,fear,happy,yes
FAKE_T3_1042_IEO_HAP_LO__AUDIO_1042_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_HAP_LO__AUDIO_1042_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1042,IEO,happy,neutral,yes
FAKE_T3_1042_IEO_NEU_XX__AUDIO_1042_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_NEU_XX__AUDIO_1042_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1042,IEO,neutral,sad,yes
FAKE_T3_1042_IEO_SAD_HI__AUDIO_1042_IEO_ANG_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_SAD_HI__AUDIO_1042_IEO_ANG_HI_sadtalker.mp4,1,done,sadtalker,1042,IEO,sad,angry,yes
FAKE_T3_1042_IEO_SAD_LO__AUDIO_1042_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1042_IEO_SAD_LO__AUDIO_1042_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1042,IEO,sad,angry,yes
